,target,ood,m_n,avg_error,std_error,device,summary,config,name
49,3,3,10,0.105,0.0112,cuda:1,"{'_runtime': 852.0706398487091, 'train_acc': 0.9715, 'train_loss': 0.0947, 'final_test_err': 0.12350000000000004, '_step': 1020, '_wandb': {'runtime': 851}, 'avg_err': 0.105, 'std_err': 0.0112, '_timestamp': 1663848699.6029289, 'm': 1000, 'n': 100, 'epoch': 100, 'run_num': 9}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",330n7h8l
50,3,3,5,0.1659,0.0159,cuda:1,"{'n': 100, 'epoch': 100, '_wandb': {'runtime': 752}, '_timestamp': 1663848480.179384, 'train_loss': 0.2154, 'final_test_err': 0.17300000000000004, 'm': 500, '_step': 1020, 'avg_err': 0.1659, 'run_num': 9, 'std_err': 0.0159, '_runtime': 752.9570178985596, 'train_acc': 0.943}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",18px98bz
51,3,3,4,0.1976,0.0211,cuda:1,"{'run_num': 9, 'std_err': 0.0211, 'train_loss': 0.254, 'm': 400, 'n': 100, 'epoch': 100, '_wandb': {'runtime': 611}, 'avg_err': 0.1976, '_step': 1020, '_runtime': 612.4928858280182, 'train_acc': 0.9022, '_timestamp': 1663848325.0077448, 'final_test_err': 0.1965}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",19kyqhee
52,3,3,3,0.1976,0.0198,cuda:1,"{'std_err': 0.0198, '_runtime': 547.0355525016785, 'train_loss': 0.3195, 'final_test_err': 0.1985, 'n': 100, 'epoch': 100, '_wandb': {'runtime': 546}, 'run_num': 9, '_timestamp': 1663848199.6025145, 'm': 300, '_step': 1020, 'avg_err': 0.1976, 'train_acc': 0.8944}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",v3cvxkh9
53,3,3,2,0.235,0.0252,cuda:1,"{'_wandb': {'runtime': 548}, 'std_err': 0.0252, '_runtime': 550.0121159553528, 'train_acc': 0.8598, '_timestamp': 1663848195.453513, '_step': 1020, 'n': 100, 'epoch': 100, 'avg_err': 0.235, 'run_num': 9, 'train_loss': 0.3941, 'final_test_err': 0.21899999999999997, 'm': 200}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",3eewvub8
54,3,3,1,0.2786,0.019,cuda:1,"{'_timestamp': 1663848046.0707543, 'n': 100, 'epoch': 100, '_wandb': {'runtime': 522}, 'avg_err': 0.2786, 'run_num': 9, 'train_loss': 0.3706, 'final_test_err': 0.25549999999999995, 'm': 100, '_step': 1020, 'std_err': 0.019, '_runtime': 523.8189213275909, 'train_acc': 0.875}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",2zufqpor
55,3,3,0,0.3161,0.0332,cuda:1,"{'m': 0, 'n': 100, '_step': 1020, '_wandb': {'runtime': 498}, 'run_num': 9, 'train_acc': 0.82, '_timestamp': 1663847963.407065, 'final_test_err': 0.28049999999999997, 'epoch': 100, 'avg_err': 0.3161, 'std_err': 0.0332, '_runtime': 499.6921708583832, 'train_loss': 0.253}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",krahbi4r
56,3,2,20,0.3352,0.0224,cuda:1,"{'n': 100, '_step': 1020, 'epoch': 100, '_wandb': {'runtime': 1010}, 'run_num': 9, '_timestamp': 1663848415.0392392, 'm': 2000, 'avg_err': 0.3352, 'std_err': 0.0224, '_runtime': 1011.4204840660096, 'train_acc': 0.9611, 'train_loss': 0.1305, 'final_test_err': 0.3055}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",3hat5e7n
57,3,2,10,0.2848,0.0251,cuda:1,"{'m': 1000, '_step': 1020, '_wandb': {'runtime': 788}, 'std_err': 0.0251, '_runtime': 789.0128495693207, 'train_loss': 0.22, 'n': 100, 'epoch': 100, 'avg_err': 0.2848, 'run_num': 9, 'train_acc': 0.9399, '_timestamp': 1663847996.3914163, 'final_test_err': 0.25249999999999995}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",sbvmz7yx
58,3,2,5,0.2625,0.0156,cuda:1,"{'m': 500, 'epoch': 100, '_runtime': 772.4271578788757, 'run_num': 9, 'std_err': 0.0156, 'train_acc': 0.8703, '_timestamp': 1663847842.7702248, 'n': 100, '_step': 1020, '_wandb': {'runtime': 771}, 'avg_err': 0.2625, 'train_loss': 0.408, 'final_test_err': 0.26249999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",toyvysmn
59,3,2,4,0.2708,0.0161,cuda:1,"{'run_num': 9, 'train_acc': 0.8261, 'train_loss': 0.373, 'n': 100, 'epoch': 100, '_wandb': {'runtime': 641}, 'avg_err': 0.2708, 'std_err': 0.0161, '_runtime': 642.3771257400513, '_timestamp': 1663847708.068323, 'final_test_err': 0.272, 'm': 400, '_step': 1020}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",1o7srxc0
60,3,2,3,0.2714,0.0179,cuda:1,"{'_step': 1020, 'epoch': 100, '_wandb': {'runtime': 584}, 'train_acc': 0.85, '_timestamp': 1663847647.3148303, 'train_loss': 0.4413, 'm': 300, 'avg_err': 0.2714, 'run_num': 9, 'std_err': 0.0179, '_runtime': 585.809990644455, 'final_test_err': 0.26549999999999996, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",30wnjg49
61,3,2,2,0.291,0.027,cuda:1,"{'_runtime': 583.6335515975952, '_timestamp': 1663847640.6290257, 'train_loss': 0.4951, 'avg_err': 0.291, 'run_num': 9, 'std_err': 0.027, 'm': 200, 'n': 100, '_step': 1020, 'epoch': 100, '_wandb': {'runtime': 582}, 'train_acc': 0.8232, 'final_test_err': 0.261}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",kg3yag9x
62,3,2,1,0.3154,0.0407,cuda:1,"{'m': 100, 'epoch': 100, '_wandb': {'runtime': 559}, 'avg_err': 0.3154, 'std_err': 0.0407, '_runtime': 560.8028454780579, '_timestamp': 1663847517.9687746, 'train_loss': 0.3413, 'n': 100, '_step': 1020, 'run_num': 9, 'train_acc': 1, 'final_test_err': 0.274}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",rxxvfv8m
63,3,2,0,0.3161,0.0332,cuda:1,"{'n': 100, '_step': 1020, 'run_num': 9, '_runtime': 524.8184468746185, 'train_acc': 0.82, 'final_test_err': 0.28049999999999997, 'm': 0, '_wandb': {'runtime': 523}, 'avg_err': 0.3161, 'std_err': 0.0332, '_timestamp': 1663847458.7537398, 'train_loss': 0.253, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",2g8z9gtu
64,3,1,20,0.3228,0.0266,cuda:1,"{'train_loss': 0.1517, '_step': 1020, '_wandb': {'runtime': 1009}, 'avg_err': 0.3228, 'std_err': 0.0266, '_runtime': 1010.4693331718444, 'train_acc': 0.9588, 'm': 2000, 'n': 100, 'epoch': 100, 'run_num': 9, '_timestamp': 1663847848.9128685, 'final_test_err': 0.26949999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",8pkgun4u
65,3,1,10,0.2751,0.0333,cuda:1,"{'m': 1000, 'n': 100, '_step': 1020, 'avg_err': 0.2751, 'run_num': 9, 'train_acc': 0.9415, 'epoch': 100, '_wandb': {'runtime': 866}, 'std_err': 0.0333, '_runtime': 867.8019444942474, '_timestamp': 1663847702.0240214, 'train_loss': 0.2206, 'final_test_err': 0.227}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",38edzx8y
66,3,1,5,0.2625,0.0186,cuda:1,"{'std_err': 0.0186, '_runtime': 775.1444635391235, 'final_test_err': 0.24950000000000008, '_step': 1020, 'epoch': 100, 'avg_err': 0.2625, 'run_num': 9, '_timestamp': 1663847399.5343215, 'train_loss': 0.453, 'm': 500, 'n': 100, '_wandb': {'runtime': 774}, 'train_acc': 0.8386}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",1q0q627v
67,3,1,4,0.2848,0.0237,cuda:1,"{'_runtime': 531.2298231124878, 'train_acc': 0.837, '_timestamp': 1663847057.757908, 'train_loss': 0.44, 'final_test_err': 0.262, 'm': 400, '_wandb': {'runtime': 530}, 'run_num': 9, 'avg_err': 0.2848, 'std_err': 0.0237, 'n': 100, '_step': 1020, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",32anhh2q
68,3,1,3,0.2778,0.0214,cuda:1,"{'_step': 1020, '_wandb': {'runtime': 553}, 'run_num': 9, '_runtime': 554.4783225059509, 'train_acc': 0.85, 'train_loss': 0.4339, 'final_test_err': 0.25, 'm': 300, 'n': 100, 'epoch': 100, 'avg_err': 0.2778, 'std_err': 0.0214, '_timestamp': 1663847052.4394915}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",w2zib3xt
69,3,1,2,0.3047,0.0374,cuda:1,"{'m': 200, 'n': 100, 'epoch': 100, 'avg_err': 0.3047, 'final_test_err': 0.278, '_step': 1020, '_wandb': {'runtime': 579}, 'run_num': 9, 'std_err': 0.0374, '_runtime': 579.9788517951965, 'train_acc': 0.8537, '_timestamp': 1663847060.7880108, 'train_loss': 0.4528}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",36rygdri
70,3,1,1,0.345,0.0405,cuda:1,"{'std_err': 0.0405, '_runtime': 481.7234151363373, 'train_acc': 0.875, 'final_test_err': 0.28600000000000003, 'n': 100, '_wandb': {'runtime': 480}, 'run_num': 9, 'avg_err': 0.345, '_timestamp': 1663846928.6566951, 'train_loss': 0.4146, 'm': 100, '_step': 1020, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [1], 'beta': 0.75, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",4gnki5c1
