,target,ood,m_n,avg_error,std_error,device,summary,config,name
127,2,4,0,0.3014,0.0192,cuda:3,"{'_step': 1021, 'avg_err': 0.3014, '_runtime': 813.6288912296295, '_timestamp': 1663946251.0267603, 'train_loss': 0.5536, 'n': 100, '_wandb': {'runtime': 812}, 'alpha': 1, 'std_err': 0.0192, 'train_acc': 0.76, 'final_test_err': 0.3125, 'm': 0, 'epoch': 100, 'run_num': 9}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [4], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3ah2shhy
128,2,3,20,0.2898,0.0243,cuda:3,"{'avg_err': 0.2898, 'train_acc': 0.8445, 'train_loss': 0.0019, '_step': 1021, 'alpha': 0.9993535961203488, 'std_err': 0.0243, '_runtime': 1382.9140877723694, '_timestamp': 1663946752.0131378, 'm': 2000, 'epoch': 100, 'n': 100, 'final_test_err': 0.2845, '_wandb': {'runtime': 1382}, 'run_num': 9}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",12q2asn1
129,2,3,10,0.288,0.026,cuda:3,"{'_wandb': {'runtime': 1089}, 'avg_err': 0.288, 'std_err': 0.026, 'train_acc': 0.8275, '_timestamp': 1663946449.9111502, 'm': 1000, 'epoch': 100, 'run_num': 9, '_runtime': 1090.064739227295, 'train_loss': 0.0071, 'final_test_err': 0.28800000000000003, 'n': 100, 'alpha': 0.9993535961203488, '_step': 1021}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3855mfu4
130,2,3,5,0.2836,0.0199,cuda:3,"{'_wandb': {'runtime': 982}, 'train_acc': 0.8608, 'train_loss': 0.1323, 'epoch': 100, 'm': 500, '_step': 1021, 'run_num': 9, 'std_err': 0.0199, 'final_test_err': 0.279, 'n': 100, 'avg_err': 0.2836, '_runtime': 983.203670501709, '_timestamp': 1663946179.2069075, 'alpha': 0.9990552558682024}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1mlr8ekc
131,2,3,4,0.2835,0.0217,cuda:3,"{'m': 400, 'alpha': 0.9970083102493076, 'epoch': 100, 'run_num': 9, 'std_err': 0.0217, '_runtime': 669.4878783226013, 'final_test_err': 0.274, 'n': 100, '_step': 1021, 'train_acc': 0.788, 'train_loss': 0.3411, '_wandb': {'runtime': 668}, 'avg_err': 0.2835, '_timestamp': 1663945809.4148192}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2r3rav41
132,2,3,3,0.2854,0.0185,cuda:3,"{'epoch': 100, 'avg_err': 0.2854, 'train_acc': 0.7833, 'train_loss': 0.2244, 'm': 300, '_wandb': {'runtime': 618}, 'run_num': 9, '_runtime': 619.1634945869446, 'n': 100, 'std_err': 0.0185, '_timestamp': 1663945753.9441676, 'final_test_err': 0.27849999999999997, '_step': 1021, 'alpha': 0.9970083102493076}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1s0aqkoq
133,2,3,2,0.2843,0.0217,cuda:3,"{'alpha': 0.9905263157894736, 'epoch': 100, '_runtime': 617.4992384910583, '_step': 1021, 'train_acc': 0.7622, '_timestamp': 1663945702.7005885, 'run_num': 9, 'std_err': 0.0217, 'train_loss': 0.4496, 'final_test_err': 0.2835, 'm': 200, 'n': 100, '_wandb': {'runtime': 616}, 'avg_err': 0.2843}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3eoafeox
134,2,3,1,0.3002,0.0206,cuda:3,"{'epoch': 100, 'avg_err': 0.3002, '_runtime': 527.8010823726654, 'm': 100, 'alpha': 0.91, 'train_loss': 0.5047, 'run_num': 9, 'train_acc': 0.75, 'final_test_err': 0.31200000000000006, '_step': 1021, 'std_err': 0.0206, '_timestamp': 1663945536.6548045, 'n': 100, '_wandb': {'runtime': 526}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3igz9mao
135,2,3,0,0.3014,0.0192,cuda:3,"{'alpha': 1, 'avg_err': 0.3014, 'std_err': 0.0192, 'final_test_err': 0.3125, 'm': 0, 'n': 100, 'run_num': 9, 'train_acc': 0.76, 'epoch': 100, '_wandb': {'runtime': 480}, '_runtime': 481.8738303184509, 'train_loss': 0.5536, '_step': 1021, '_timestamp': 1663945431.5681922}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3c54u0oi
136,2,2,20,0.294,0.0259,cuda:3,"{'n': 100, 'alpha': 0.999779619388996, 'train_loss': 0.0016, '_timestamp': 1663945885.6072798, '_step': 1021, 'std_err': 0.0259, '_runtime': 1053.751690864563, 'avg_err': 0.294, 'train_acc': 0.8659, 'final_test_err': 0.3335, 'run_num': 9, 'm': 2000, 'epoch': 100, '_wandb': {'runtime': 1052}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",16e7jdj5
137,2,2,10,0.2872,0.0216,cuda:3,"{'_step': 1021, 'epoch': 100, 'avg_err': 0.2872, 'm': 1000, 'n': 100, '_runtime': 856.4581351280212, 'final_test_err': 0.2835, '_wandb': {'runtime': 855}, 'run_num': 9, 'std_err': 0.0216, 'train_acc': 0.8908, 'alpha': 0.999767376021718, '_timestamp': 1663945679.2576952, 'train_loss': 0.0054}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3bi2zg8o
138,2,2,5,0.2847,0.0241,cuda:3,"{'m': 500, 'epoch': 100, 'n': 100, 'alpha': 0.9977900722063212, '_runtime': 725.8799068927765, 'train_loss': 0.0997, 'final_test_err': 0.26549999999999996, '_timestamp': 1663945365.5427709, '_step': 1021, '_wandb': {'runtime': 724}, 'avg_err': 0.2847, 'run_num': 9, 'std_err': 0.0241, 'train_acc': 0.9051}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2vo1pytk
139,2,2,4,0.2823,0.0246,cuda:3,"{'epoch': 100, 'run_num': 9, 'std_err': 0.0246, 'final_test_err': 0.25849999999999995, 'alpha': 0.9947514214900132, 'avg_err': 0.2823, '_runtime': 527.2924492359161, '_timestamp': 1663945131.0363212, 'n': 100, '_step': 1021, '_wandb': {'runtime': 526}, 'train_acc': 0.875, 'm': 400, 'train_loss': 0.3411}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",11wixf50
140,2,2,3,0.2877,0.0202,cuda:3,"{'epoch': 100, 'avg_err': 0.2877, 'std_err': 0.0202, 'train_acc': 0.8778, 'train_loss': 0.2186, 'final_test_err': 0.27449999999999997, 'alpha': 0.990027700831025, '_step': 1021, '_runtime': 618.0498893260956, 'm': 300, '_timestamp': 1663945190.7986352, '_wandb': {'runtime': 617}, 'run_num': 9, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",wcus7se6
141,2,2,2,0.2807,0.0189,cuda:3,"{'run_num': 9, '_runtime': 561.9866342544556, 'train_loss': 0.4725, 'final_test_err': 0.2825, 'm': 200, 'n': 100, '_step': 1021, 'std_err': 0.0189, 'train_acc': 0.7561, '_timestamp': 1663945134.779178, 'alpha': 0.9810526315789476, 'epoch': 100, '_wandb': {'runtime': 561}, 'avg_err': 0.2807}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",ggj8l5ko
142,2,2,1,0.3032,0.0179,cuda:3,"{'m': 100, '_step': 1021, '_runtime': 507.1170449256897, '_wandb': {'runtime': 506}, 'avg_err': 0.3032, 'std_err': 0.0179, 'train_loss': 0.4496, 'final_test_err': 0.31999999999999995, 'n': 100, 'alpha': 0.98, 'epoch': 100, 'run_num': 9, 'train_acc': 0.875, '_timestamp': 1663945005.052157}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1020ot78
143,2,2,0,0.3014,0.0192,cuda:3,"{'train_acc': 0.76, 'n': 100, 'epoch': 100, 'run_num': 9, '_runtime': 481.10984325408936, '_timestamp': 1663944945.8105412, 'm': 0, '_step': 1021, 'avg_err': 0.3014, 'train_loss': 0.5536, 'alpha': 1, '_wandb': {'runtime': 480}, 'std_err': 0.0192, 'final_test_err': 0.3125}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2sziv5gs
144,2,1,20,0.2914,0.0244,cuda:3,"{'std_err': 0.0244, 'm': 2000, 'n': 100, '_step': 1021, 'alpha': 0.9999531691201616, 'train_acc': 0.8453, 'train_loss': 0.001, 'epoch': 100, '_wandb': {'runtime': 942}, 'avg_err': 0.2914, '_runtime': 943.6355426311492, 'final_test_err': 0.3245, 'run_num': 9, '_timestamp': 1663945355.2492907}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [1], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",18xznxhw
145,2,1,10,0.2909,0.0276,cuda:3,"{'n': 100, 'epoch': 100, '_runtime': 818.1755759716034, 'train_acc': 0.8766, 'm': 1000, 'avg_err': 0.2909, 'train_loss': 0.0096, '_step': 1021, 'alpha': 0.9999476596048864, 'final_test_err': 0.32599999999999996, '_wandb': {'runtime': 817}, 'run_num': 9, 'std_err': 0.0276, '_timestamp': 1663945081.107152}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [1], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",75rl9z74
146,2,1,5,0.2856,0.0205,cuda:3,"{'m': 500, 'n': 100, '_step': 1021, 'run_num': 9, 'std_err': 0.0205, '_runtime': 719.0144233703613, 'train_acc': 0.8608, '_timestamp': 1663944826.845755, 'final_test_err': 0.28500000000000003, '_wandb': {'runtime': 718}, 'train_loss': 0.1159, 'alpha': 0.999834255415474, 'epoch': 100, 'avg_err': 0.2856}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [1], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3r7vemx4
147,2,1,4,0.2847,0.025,cuda:3,"{'alpha': 0.9997900568596004, 'avg_err': 0.2847, 'run_num': 9, '_runtime': 530.4908950328827, '_timestamp': 1663944635.237643, 'train_loss': 0.3202, 'n': 100, '_step': 1021, 'std_err': 0.025, 'train_acc': 0.8152, 'm': 400, '_wandb': {'runtime': 529}, 'epoch': 100, 'final_test_err': 0.264}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [1], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2hrli9pv
148,2,1,3,0.2868,0.0211,cuda:3,"{'_runtime': 527.1617753505707, 'train_loss': 0.2303, 'final_test_err': 0.2815, 'run_num': 9, 'train_acc': 0.8167, 'n': 100, '_wandb': {'runtime': 526}, 'avg_err': 0.2868, 'epoch': 100, 'std_err': 0.0211, '_timestamp': 1663944599.2562373, 'm': 300, '_step': 1021, 'alpha': 0.9997783933518004}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 0.75, 'target': 2, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1z4i3hdc
