,target,ood,m_n,avg_error,std_error,device,summary,config,name
30,4,1,1,0.2256,0.0206,cuda:3,"{'avg_err': 0.2256, 'run_num': 9, 'std_err': 0.0206, '_runtime': 468.0281414985657, 'train_loss': 0.4338, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 467}, 'train_acc': 0.795, '_timestamp': 1662497658.0468764, 'final_test_err': 0.24650000000000005}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",30m3sot2
31,4,0,2,0.2012,0.0087,cuda:3,"{'run_num': 9, 'std_err': 0.0087, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 506}, 'avg_err': 0.2012, 'final_test_err': 0.2085, '_runtime': 508.6371839046478, 'train_acc': 0.97, '_timestamp': 1662497250.022158, 'train_loss': 0.1677}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",z4obuach
32,4,0,3,0.2029,0.0145,cuda:3,"{'run_num': 9, '_runtime': 616.482771396637, 'train_acc': 0.95, '_timestamp': 1662497357.6251094, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 614}, 'avg_err': 0.2029, 'std_err': 0.0145, 'train_loss': 0.1783, 'final_test_err': 0.19399999999999995}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",nchnwci5
33,4,0,20,0.2085,0.0122,cuda:3,"{'epoch': 100, 'train_acc': 0.9986, '_timestamp': 1662497693.187615, 'train_loss': 0.0221, 'final_test_err': 0.19399999999999995, '_step': 1010, '_wandb': {'runtime': 950}, 'avg_err': 0.2085, 'run_num': 9, 'std_err': 0.0122, '_runtime': 951.8292586803436}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",89yrmrw6
34,4,0,0,0.2277,0.0208,cuda:3,"{'run_num': 9, '_runtime': 466.7346701622009, 'train_acc': 0.87, '_timestamp': 1662497207.9537122, '_step': 1010, '_wandb': {'runtime': 464}, 'avg_err': 0.2277, 'std_err': 0.0208, 'train_loss': 0.3598, 'final_test_err': 0.21599999999999997, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",392330el
35,4,0,10,0.2133,0.0123,cuda:3,"{'train_loss': 0.0502, 'final_test_err': 0.2155, 'epoch': 100, '_wandb': {'runtime': 756}, 'avg_err': 0.2133, 'std_err': 0.0123, 'train_acc': 0.9955, '_step': 1010, 'run_num': 9, '_runtime': 757.9070515632629, '_timestamp': 1662497499.0541716}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",30m2nf60
36,4,1,0,0.2277,0.0208,cuda:3,"{'epoch': 100, 'avg_err': 0.2277, 'run_num': 9, 'std_err': 0.0208, 'train_acc': 0.87, '_timestamp': 1662497184.2976515, 'train_loss': 0.3598, '_step': 1010, 'final_test_err': 0.21599999999999997, '_runtime': 443.0655674934387, '_wandb': {'runtime': 441}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1o2grf7g
37,4,0,1,0.197,0.0093,cuda:3,"{'avg_err': 0.197, 'std_err': 0.0093, '_runtime': 448.963769197464, 'train_acc': 0.895, 'final_test_err': 0.2005, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 447}, 'run_num': 9, '_timestamp': 1662497190.1823883, 'train_loss': 0.2677}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1jd8i3zk
38,4,0,5,0.2144,0.0132,cuda:3,"{'std_err': 0.0132, '_timestamp': 1662497417.9922528, 'train_loss': 0.1329, 'final_test_err': 0.2055, '_step': 1010, '_wandb': {'runtime': 674}, 'run_num': 9, 'train_acc': 0.9733, 'epoch': 100, 'avg_err': 0.2144, '_runtime': 676.7564499378204}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",17fqyk9j
39,3,4,20,0.3093,0.0193,cuda:3,"{'train_loss': 0.0293, 'final_test_err': 0.2915, 'run_num': 9, 'std_err': 0.0193, '_wandb': {'runtime': 935}, 'avg_err': 0.3093, '_runtime': 937.174686908722, 'train_acc': 0.9981, '_timestamp': 1662497678.861429, '_step': 1010, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2dpjpokn
40,4,0,4,0.2052,0.0091,cuda:3,"{'_wandb': {'runtime': 644}, 'train_acc': 0.952, '_timestamp': 1662497387.6898875, 'train_loss': 0.1788, 'final_test_err': 0.19499999999999995, '_step': 1010, 'epoch': 100, 'avg_err': 0.2052, 'run_num': 9, 'std_err': 0.0091, '_runtime': 646.4441564083099}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [0], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1wisdomn
41,3,4,10,0.2958,0.0263,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 619}, 'avg_err': 0.2958, 'run_num': 9, '_runtime': 619.8143970966339, 'final_test_err': 0.271, '_step': 1010, 'std_err': 0.0263, 'train_acc': 0.9918, '_timestamp': 1662488320.517372, 'train_loss': 0.0695}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",owr5r7ro
42,3,4,5,0.2838,0.0282,cuda:3,"{'_wandb': {'runtime': 568}, 'avg_err': 0.2838, 'run_num': 9, 'train_acc': 0.955, 'final_test_err': 0.259, '_step': 1010, 'epoch': 100, 'std_err': 0.0282, '_runtime': 569.2147731781006, '_timestamp': 1662488213.895569, 'train_loss': 0.1773}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2n6ddjhv
43,3,4,4,0.2998,0.0289,cuda:3,"{'final_test_err': 0.276, '_step': 1010, 'avg_err': 0.2998, 'std_err': 0.0289, '_runtime': 573.6512749195099, 'train_acc': 0.922, 'epoch': 100, '_wandb': {'runtime': 573}, 'run_num': 9, '_timestamp': 1662488133.1565988, 'train_loss': 0.239}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1lbliy7y
44,3,4,3,0.2936,0.0251,cuda:3,"{'final_test_err': 0.28500000000000003, 'epoch': 100, '_wandb': {'runtime': 581}, 'std_err': 0.0251, '_runtime': 582.1842815876007, '_timestamp': 1662488006.1729405, 'train_loss': 0.2733, '_step': 1010, 'avg_err': 0.2936, 'run_num': 9, 'train_acc': 0.905}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",12wzh6fv
45,3,4,2,0.2931,0.0315,cuda:3,"{'run_num': 9, 'std_err': 0.0315, '_timestamp': 1662487869.7163715, 'train_loss': 0.2915, 'final_test_err': 0.27149999999999996, 'epoch': 100, 'avg_err': 0.2931, '_runtime': 516.704446554184, 'train_acc': 0.8833, '_step': 1010, '_wandb': {'runtime': 516}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",125midf1
46,3,4,1,0.312,0.0279,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 475}, 'run_num': 9, 'std_err': 0.0279, 'train_loss': 0.4235, '_step': 1010, 'avg_err': 0.312, '_runtime': 476.87318778038025, 'train_acc': 0.8, '_timestamp': 1662487788.9989598, 'final_test_err': 0.3155}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1ub0sh0m
47,3,4,0,0.289,0.0214,cuda:3,"{'_step': 1010, 'std_err': 0.0214, 'train_acc': 0.85, '_timestamp': 1662487640.256879, 'train_loss': 0.3953, 'final_test_err': 0.26449999999999996, 'epoch': 100, '_wandb': {'runtime': 425}, 'avg_err': 0.289, 'run_num': 9, '_runtime': 426.7915751934051}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [4], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3ca863f0
48,3,3,20,0.0828,0.0057,cuda:3,"{'final_test_err': 0.08899999999999997, '_step': 1010, 'epoch': 100, 'run_num': 9, '_runtime': 906.8607976436616, 'train_loss': 0.0177, '_wandb': {'runtime': 905}, 'avg_err': 0.0828, 'std_err': 0.0057, 'train_acc': 0.999, '_timestamp': 1662488076.7062316}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",d5wizkao
49,3,3,10,0.1032,0.0101,cuda:3,"{'std_err': 0.0101, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 742}, 'avg_err': 0.1032, 'train_loss': 0.0326, 'final_test_err': 0.10250000000000004, 'run_num': 9, '_runtime': 743.3779110908508, 'train_acc': 0.9964, '_timestamp': 1662487904.516711}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1ikgebcz
50,3,3,5,0.1314,0.0137,cuda:3,"{'final_test_err': 0.13749999999999996, '_step': 1010, '_wandb': {'runtime': 680}, 'run_num': 9, '_runtime': 681.5087277889252, 'train_acc': 0.9767, '_timestamp': 1662487818.3033147, 'train_loss': 0.1169, 'epoch': 100, 'avg_err': 0.1314, 'std_err': 0.0137}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",39s8sbef
51,3,3,4,0.1526,0.022,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 692}, 'run_num': 9, 'std_err': 0.022, 'train_acc': 0.96, '_timestamp': 1662487773.0251243, 'train_loss': 0.1709, 'final_test_err': 0.14900000000000002, '_step': 1010, 'avg_err': 0.1526, '_runtime': 693.337509393692}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",ch599hfj
52,3,3,3,0.1567,0.0115,cuda:3,"{'epoch': 100, 'avg_err': 0.1567, 'run_num': 9, 'std_err': 0.0115, '_runtime': 619.3179666996002, 'train_acc': 0.945, 'train_loss': 0.191, '_step': 1010, 'final_test_err': 0.15249999999999997, '_timestamp': 1662487555.4055448, '_wandb': {'runtime': 618}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3t4fm6so
53,3,3,2,0.1888,0.0197,cuda:3,"{'_step': 1010, 'run_num': 9, '_runtime': 516.1377403736115, 'train_acc': 0.9333, 'epoch': 100, '_wandb': {'runtime': 515}, 'avg_err': 0.1888, 'std_err': 0.0197, '_timestamp': 1662487347.8084345, 'train_loss': 0.2432, 'final_test_err': 0.17400000000000004}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2se4bpwf
54,3,3,1,0.2342,0.0245,cuda:3,"{'_step': 1010, 'avg_err': 0.2342, '_runtime': 454.9560329914093, 'train_acc': 0.89, '_timestamp': 1662487209.648751, 'final_test_err': 0.21999999999999997, 'epoch': 100, '_wandb': {'runtime': 454}, 'run_num': 9, 'std_err': 0.0245, 'train_loss': 0.3407}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2ujvtmns
55,3,3,0,0.289,0.0214,cuda:3,"{'_step': 1010, '_wandb': {'runtime': 416}, 'avg_err': 0.289, 'run_num': 9, '_timestamp': 1662487155.5083706, 'epoch': 100, 'std_err': 0.0214, '_runtime': 417.0841467380524, 'train_acc': 0.85, 'train_loss': 0.3953, 'final_test_err': 0.26449999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2623d58f
56,3,2,20,0.3978,0.0163,cuda:3,"{'train_acc': 0.9933, '_timestamp': 1662487695.3883088, 'final_test_err': 0.383, '_step': 1010, '_wandb': {'runtime': 957}, 'run_num': 9, 'std_err': 0.0163, '_runtime': 958.1810166835784, 'epoch': 100, 'avg_err': 0.3978, 'train_loss': 0.0584}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",30xq9mei
57,3,2,10,0.3652,0.0216,cuda:3,"{'std_err': 0.0216, '_timestamp': 1662487416.6548324, 'train_loss': 0.1327, 'final_test_err': 0.35550000000000004, 'epoch': 100, 'avg_err': 0.3652, 'run_num': 9, 'train_acc': 0.9736, '_step': 1010, '_wandb': {'runtime': 765}, '_runtime': 765.6137564182281}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2o0ct39z
58,3,2,5,0.3267,0.0244,cuda:3,"{'train_loss': 0.3039, '_wandb': {'runtime': 705}, 'run_num': 9, 'train_acc': 0.8883, 'std_err': 0.0244, '_runtime': 706.9045629501343, '_timestamp': 1662487307.878336, 'final_test_err': 0.30500000000000005, '_step': 1010, 'epoch': 100, 'avg_err': 0.3267}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",267j114y
59,3,2,4,0.3218,0.0212,cuda:3,"{'run_num': 9, 'std_err': 0.0212, 'train_loss': 0.3627, 'final_test_err': 0.30000000000000004, '_step': 1010, 'epoch': 100, '_runtime': 655.5574171543121, 'train_acc': 0.852, '_timestamp': 1662487133.3091502, '_wandb': {'runtime': 654}, 'avg_err': 0.3218}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 3, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",8iv45gyu
